#SOCIAL
OthersFound $n Starts head banging for you!~
VictFound   $n Starts head banging for you!~
CharAuto    You start head banging for youself!.. Ow..~
OthersAuto  $n starts head banging for himself! That looks like it hurt.~
End

#SOCIAL
Name        heal~
CharNoArg   You start yelling for a heal!~
OthersNoArg $n yells 'Hey, how about a heal? I'm DYING here!'~
CharFound   You start yelling at $N for a heal!~
OthersFound $n yells 'Hey $N, how about a heal? I'm DYING here!'~
VictFound   $n yells 'Hey $N, how about a heal? I'm DYING here!'~
CharAuto    You start yelling for a heal!~
OthersAuto  $n yells 'Hey, how about a heal? I'm DYING here!'~
End

#SOCIAL
Name        hello~
CharNoArg   You say hello to everyone in the room.~
OthersNoArg $n says hello to everyone in the room.~
CharFound   You tell $M how truly glad you are to see $M.~
OthersFound $n tells $N 'Hi!'~
VictFound   $n tells you how truly glad $e is that you are here.~
CharAuto    You greet yourself enthusiastically.~
OthersAuto  $n greets $mself enthusiastically.  How odd.~
End

#SOCIAL
Name        hiccup~
CharNoArg   You hiccup loudly.~
OthersNoArg $n hiccups loudly.~
CharFound   You hiccup loudly at $S.  How rude!~
OthersFound $n hiccups at $n.  How rude!~
VictFound   $n hiccups at you.  How rude!~
CharAuto    You hiccup to yourself.  How musical.~
OthersAuto  $n hiccups to $mself.  How musical.~
End

#SOCIAL
Name        highfive~
CharNoArg   You look around for someone to high-five...~
OthersNoArg $n holds his arm in the air.  Should you give him a highfive?~
CharFound   You leap in the air and slap hands with $N!~
OthersFound $n jumps up and delivers a MASSIVE High-five to $N!~
VictFound   $n jumps up and High-Fives you!  On the flipside?~
CharAuto    You want to High-Five yourself?~
OthersAuto  Oh my, $n wants to High-Five himself...again!~
End

#SOCIAL
Name        hmm~
CharNoArg   You Hmmmm out loud.~
OthersNoArg $n thinks, 'Hmmmm.'~
CharFound   You gaze thoughtfully at $M and say 'Hmmm.'~
OthersFound $n gazes thoughtfully at $N and says 'Hmmm.'~
VictFound   $n gazes thoughtfully at you and says 'Hmmm.'~
CharAuto    You Hmmmm out loud.~
OthersAuto  $n thinks, 'Hmmmm.'~
End

#SOCIAL
Name        hop~
CharNoArg   You hop around like a little kid.~
OthersNoArg $n hops around like a maniac.~
CharFound   You hop around the room with $M.~
OthersFound $n hops around the room with $N.~
VictFound   $n hops around you, a rabbit couldnt do a better job.~
CharAuto    You hop around the room crazily.~
OthersAuto  $n hops around the room like a rabbit.~
End

#SOCIAL
Name        hug~
CharNoArg   Hug whom?~
CharFound   You hug $M.~
OthersFound $n hugs $N.~
VictFound   $n hugs you.~
CharAuto    You hug yourself.~
OthersAuto  $n hugs $mself in a vain attempt to get friendship.~
End

#SOCIAL
Name        hum~
CharNoArg   Hmm Hmm Hmm Hmmmmmmm.~
OthersNoArg $n hums like a bee with a chest cold.~
CharFound   You hum a little ditty for $M.  Hmm Hmm Hmm Hmmmmmm.~
OthersFound $n hums a little ditty for $N.  Hmm Hmm Hmm Hmmmmmm.~
VictFound   $n hums a little ditty for you.  Hmm Hmm Hmm Hmmmmmm.~
CharAuto    Hmm Hmm Hmmmmmmm.~
OthersAuto  $n hums like a bee with a chest cold.~
End

#SOCIAL
Name        innocent~
CharNoArg   You do your best to look utterly innocent.~
OthersNoArg $n looks innocently about $mself.~
CharFound   You do your best to convince $N of your innocence.~
OthersFound $n does $s best to convince $N of $s innocence.~
VictFound   $n gives you the most innocent look you have ever seen.~
CharAuto    You try to convince yourself of your innocence.~
OthersAuto  $n does $s best to prove $s innocence to all, especially $mself.~
End

#SOCIAL
Name        insane~
CharNoArg   You feel your sanity slipping away.~
OthersNoArg $n eye's roll back in his head and $e starts to drool.~
End

#SOCIAL
Name        kiss~
CharNoArg   Isn't there someone you want to kiss?~
CharFound   You kiss $M.~
OthersFound $n kisses $N.~
VictFound   $n kisses you.~
CharAuto    All the lonely people :(~
End

#SOCIAL
Name        knee~
CharNoArg   You knee.~
CharFound   You knee $M in the groin.  That has GOT to hurt!!!!~
OthersFound $n knees $N in the groin.  OUCH!~
VictFound   $n knees you in the groin.  Hope you dont want any kids.~
End

#SOCIAL
Name        knock~
CharNoArg   You knock on the door.~
OthersNoArg $n knocks on the door.~
End

#SOCIAL
Name        lag~
CharNoArg   You complain about the terrible lag.~
OthersNoArg $n starts complaining about the terrible lag.~
CharFound   You complain to $N about the terrible lag.~
OthersFound $n complains to $N about the terrible lag.~
VictFound   $n complains to you about the terrible lag.~
CharAuto    You start muttering about the awful lag.~
OthersAuto  $n starts muttering about the awful lag.~
End

#SOCIAL
Name        laugh~
CharNoArg   You laugh.~
OthersNoArg $n laughs.~
CharFound   You laugh at $N mercilessly.~
OthersFound $n laughs at $N mercilessly.~
VictFound   $n laughs at you mercilessly.  Hmmmmph.~
CharAuto    You laugh at yourself.  I would, too.~
OthersAuto  $n laughs at $mself.  Let's all join in!!!~
End

#SOCIAL
Name        lgrin~
CharNoArg   You give a lopsided grin.~
OthersNoArg $n gives a lopsided grin.~
CharFound   You give $M a quirky grin.~
OthersFound $n gives $M a quirky, lopsided, grin.~
VictFound   $n gives a lopsided grin. Wonder what they're thinking.~
CharAuto    You give yourself a lopsided grin. What will people think?~
OthersAuto  $n grins at $mself. They must be daydreaming.~
End

#SOCIAL
Name        lick~
CharNoArg   You lick your lips and smile.~
OthersNoArg $n licks $s lips and smiles.~
CharFound   You lick $M, leaving slobbers all over the place.~
OthersFound $n licks $N.~
VictFound   $n licks you, leaving a wet trail behind.~
CharAuto    You lick yourself.~
OthersAuto  $n licks $mself - YUCK.~
End

#SOCIAL
Name        love~
CharNoArg   You love the whole world.~
OthersNoArg $n loves everybody in the world.~
CharFound   You tell your true feelings to $N.~
OthersFound $n whispers softly to $N.~
VictFound   $n whispers to you sweet words of love.~
CharAuto    Well, we already know you love yourself (lucky someone does!)~
OthersAuto  $n loves $mself, can you believe it?~
End

#SOCIAL
Name        lust~
CharNoArg   You are getting lusty feelings!~
OthersNoArg $n looks around lustily.~
CharFound   You stare lustily at $N.~
OthersFound $n stares lustily at $N.~
VictFound   $n stares lustily at you.~
CharAuto    You stare lustily at...youself?~
OthersAuto  $n looks $mself up and down lustily.~
End

#SOCIAL
Name        maim~
CharNoArg   Who do you want to maim?~
OthersNoArg $n is looking for someone to maim.~
CharFound   You maim $M with your dull fingernails.~
OthersFound $n raises $s hand and tries to maim $N to pieces.~
VictFound   $n raises $s hand and paws at you.  You've been maimed!~
CharAuto    You maim yourself with your dull fingernails.~
OthersAuto  $n raises $s hand and maims $mself to pieces.~
End

#SOCIAL
Name        massage~
CharNoArg   Massage what???~
OthersNoArg $n wiggles their fingers in the air, looking for someone to massage.~
CharFound   You gently and caressingly massage $N's shoulders.~
OthersFound $n massages $N's shoulders.  Maybe if you are nice they will massage you too.~
VictFound   $n gently massages your shoulders.  Ahhhhhhhhhh ...~
CharAuto    You practice yoga as you try to massage yourself.~
OthersAuto  $n gives a show on yoga positions, trying to massage $mself.~
End

#SOCIAL
Name        meow~
CharNoArg   MEOW.~
OthersNoArg $n meows.  What's $e going to do next, wash $mself with $s tongue?~
CharFound   You meow at $M, hoping $E will give you some milk.~
OthersFound $n meows at $N, hoping $E will give $m some milk. ~
VictFound   $n meows at you.  Maybe $e wants some milk.~
CharAuto    You meow like a kitty cat.~
OthersAuto  $n meows like a kitty cat.~
End

#SOCIAL
Name        mmm~
CharNoArg   You go mmMMmmMMmmMMmm.~
OthersNoArg $n says 'mmMMmmMMmmMMmm.'~
CharFound   You go mmMMmmMMmmMMmm.~
OthersFound $n says 'mmMMmmMMmmMMmm.'~
VictFound   $n thinks of you and says, 'mmMMmmMMmmMMmm.'~
CharAuto    You think of yourself and go mmMMmmMMmmMMmm.~
OthersAuto  $n thinks of $mself and says 'mmMMmmMMmmMMmm.'~
End

#SOCIAL
Name        moan~
CharNoArg   You start to moan.~
OthersNoArg $n starts moaning.~
CharFound   You moan for the loss of $M.~
OthersFound $n moans for the loss of $N.~
VictFound   $n moans at the sight of you.  Hmmmm.~
CharAuto    You moan at yourself.~
OthersAuto  $n makes $mself moan.~
End

#SOCIAL
Name        mooch~
CharNoArg   You beg for money, weapons, coins.~
OthersNoArg $n says 'Spare change?'~
CharFound   You beg $N for money, weapons, coins.~
OthersFound $n begs you for favors of the insidious type...~
VictFound   $n begs you for favors of the insidious type...~
CharAuto    You beg for money, weapons, coins.~
OthersAuto  $n says 'Spare change?'~
End

#SOCIAL
Name        moocow~
CharNoArg   You make cow noises.  Mooooooooooooooooooo!~
OthersNoArg $n Mooooooooooooooooooooooooos like a cow.~
CharFound   You make cow noises at $M.  Mooooooooooooooooooo!~
OthersFound $n Mooooooooooooooooooooooooos like a cow at $N.~
VictFound   $n looks at you and Mooooooooooooooooooooooooos like a cow.~
CharAuto    You make cow noises.  Mooooooooooooooooooo!~
OthersAuto  $n Mooooooooooooooooooooooooos like a cow.~
End

#SOCIAL
Name        muhaha~
CharNoArg   You laugh diabolically.  MUHAHAHAHAHAHA!.~
OthersNoArg $n laughs diabolically.  MUHAHAHAHAHAHA!..~
CharFound   You laugh at $M diabolically.  MUHAHAHAHAHAHA!..~
OthersFound $n laughs at $N diabolically.  MUHAHAHAHAHAHA!..~
VictFound   $n laughs at you diabolically.  MUHAHAHAHAHAHA!..~
CharAuto    Muhaha at yourself??  Weird.~
End

#SOCIAL
Name        mutter~
CharNoArg   You mutter distractedly.~
OthersNoArg $n mutters distractedly.~
CharFound   You mutter to yourself and shake your head at $M.~
OthersFound $n mutters distractedly and shakes $s head at $N.~
VictFound   $n mutters distractedly and shakes $s head at you.~
CharAuto    You mutter dithyrambically to yourself.~
OthersAuto  $n mutters at $mself.~
End

#SOCIAL
Name        nail~
CharNoArg   You nibble nervously on your nails.~
OthersNoArg $n nibbles nervously on $s fingernails.~
CharFound   You nibble nervously on your nails.~
OthersFound $n nibbles nervously on $s fingernails.~
VictFound   $n nibbles nervously on your fingernails.  Yuck!~
CharAuto    You nibble nervously on your nails.~
OthersAuto  $n nibbles nervously on $s fingernails.~
End

#SOCIAL
Name        nibble~
CharNoArg   Nibble on whom?~
CharFound   You nibble on $N's ear.~
OthersFound $n nibbles on $N's ear.~
VictFound   $n nibbles on your ear.~
CharAuto    You nibble on your OWN ear.~
OthersAuto  $n nibbles on $s OWN ear.~
End

#SOCIAL
Name        nod~
CharNoArg   You nod.~
OthersNoArg $n nods.~
CharFound   You nod in agreement to $M.~
OthersFound $n nods in agreement to $N.~
VictFound   $n nods in agreement with you.~
CharAuto    You nod at yourself.  Are you getting senile?~
OthersAuto  $n nods at $mself.  $e must be getting senile.~
End

#SOCIAL
Name        noogie~
CharNoArg   You noogie.~
CharFound   You grind your knuckles into the top of $N's head.~
OthersFound $n grinds $s knuckles into the top of $N's head.~
VictFound   $n grinds $s knuckles into the top of your head with glee.~
CharAuto    Doesn't that hurt?~
OthersAuto  $n grinds $s knuckles into $s head, oblivious to the pain.~
End

#SOCIAL
Name        nose~
CharNoArg   You wiggle your nose.~
OthersNoArg $n wiggles $s nose.~
CharFound   You tweak $S nose.~
OthersFound $n tweaks $N's nose.~
VictFound   $n tweaks your nose.~
CharAuto    You tweak your own nose!~
OthersAuto  $n tweaks $s own nose!~
End

#SOCIAL
Name        nudge~
CharNoArg   Nudge whom?~
CharFound   You nudge $M.~
OthersFound $n nudges $N.~
VictFound   $n nudges you.~
CharAuto    You nudge yourself, for some strange reason.~
OthersAuto  $n nudges $mself, to keep $mself awake.~
End

#SOCIAL
Name        nuzzle~
CharNoArg   Nuzzle whom?~
CharFound   You nuzzle $S neck softly.~
OthersFound $n softly nuzzles $N's neck.~
VictFound   $n softly nuzzles your neck.~
CharAuto    I'm sorry, friend, but that's impossible.~
End

#SOCIAL
Name        ogle~
CharNoArg   Whom do you want to ogle?~
CharFound   You ogle $M like $E was a piece of meat.~
OthersFound $n ogles $N.  Maybe you should leave them alone for awhile?~
VictFound   $n ogles you.  Guess what $e is thinking about?~
CharAuto    You ogle yourself.  You may just be too weird for this mud.~
OthersAuto  $n ogles $mself.  Better hope that $e stops there.~
End

#SOCIAL
Name        ohno~
CharNoArg   Oh no!  You did it again!~
OthersNoArg Oh no!  $n did it again!~
CharFound   You exclaim to $M, 'Oh no!  I did it again!'~
OthersFound $n exclaims to $N, 'Oh no!  I did it again!'~
VictFound   $n exclaims to you, 'Oh no!  I did it again!'~
CharAuto    You exclaim to yourself, 'Oh no!  I did it again!'~
OthersAuto  $n exclaims to $mself, 'Oh no!  I did it again!'~
End

#SOCIAL
Name        ooo~
CharNoArg   You go ooOOooOOooOOoo.~
OthersNoArg $n says, 'ooOOooOOooOOoo.'~
CharFound   You go ooOOooOOooOOoo.~
OthersFound $n says, 'ooOOooOOooOOoo.'~
VictFound   $n thinks of you and says, 'ooOOooOOooOOoo.'~
CharAuto    You go ooOOooOOooOOoo.~
OthersAuto  $n says, 'ooOOooOOooOOoo.'~
End

#SOCIAL
Name        pat~
CharNoArg   Pat whom?~
CharFound   You pat $N on $S head.~
OthersFound $n pats $N on $S head.~
VictFound   $n pats you on your head.~
CharAuto    You pat yourself on the head, perhaps you can rub your stomach at the same time?~
OthersAuto  $n pats $mself on the head. ~
End

#SOCIAL
Name        peck~
CharNoArg   You peck for seeds on the ground.~
OthersNoArg $n pecks for seeds on the ground.~
CharFound   You give $M a little peck on the cheek.~
OthersFound $n gives $N a small peck on the cheek.~
VictFound   $n gives you a sweet peck on the cheek.~
CharAuto    You kiss your own pectoral muscles.~
OthersAuto  $n pecks $mself on $s pectoral muscles.~
End

#SOCIAL
Name        peer~
CharNoArg   You peer intently about your surroundings.~
OthersNoArg $n peers intently about the area, looking for thieves no doubt.~
CharFound   You peer at $M quizzically.~
OthersFound $n peers at $N quizzically.~
VictFound   $n peers at you quizzically.~
CharAuto    You peer intently about your surroundings.~
OthersAuto  $n peers intently about the area, looking for thieves no doubt.~
End

#SOCIAL
Name        phew~
CharNoArg   Phew! That was too close for words...~
OthersNoArg $n wipes $s brow with obvious relief.~
CharFound   You share your obvious relief with $M.~
OthersFound $n glances at $N, a look of obvious relief on $s face.~
VictFound   $n glances at you, a look of obvious relief on $s face.~
CharAuto    You mutter to yourself in obvious relief, wiping your brow.~
OthersAuto  $n mutters in obvious relief, wiping $s brow.~
End

#SOCIAL
Name        pinch~
CharNoArg   You pinch nothing.~
OthersNoArg $n pinches themself, could that explain the bruises?~
CharFound   You pinch $M on the rear.  Better duck or that backhand will knock you out.~
OthersFound $n pinches $N's butt teasingly.~
VictFound   $n pinches your butt.  How much you want their bounty to be?~
CharAuto    You pinch yourself, it *is* a dream.~
OthersAuto  $n pinches themself.  Sicko!~
End

#SOCIAL
Name        point~
CharNoArg   Point at whom?~
CharFound   You point at $M accusingly.~
OthersFound $n points at $N accusingly.~
VictFound   $n points at you accusingly.~
CharAuto    You point proudly at yourself.~
OthersAuto  $n points proudly at $mself.~
End

#SOCIAL
Name        poke~
CharNoArg   Poke whom?~
CharFound   You poke $M in the ribs.~
OthersFound $n pokes $N in the ribs.~
VictFound   $n pokes you in the ribs.~
CharAuto    You poke yourself in the ribs, feeling very silly.~
OthersAuto  $n pokes $mself in the ribs, looking very sheepish.~
End

#SOCIAL
Name        ponder~
CharNoArg   You ponder the question.~
OthersNoArg $n sits down and thinks deeply.~
End

#SOCIAL
Name        pounce~
CharNoArg   Pounce on whom?~
OthersNoArg $n is looking for someone to pounce on.~
CharFound   You pounce on $N, pinning $M to the ground.~
OthersFound $n pounces on $N, pinning $M to the ground.~
VictFound   $n pounces on you, pinning you to the ground.~
CharAuto    You try pouncing on yourself, but it doesn't quite work.~
OthersAuto  $n tries to pounce on $mself, but it doesn't quite work.~
End

#SOCIAL
Name        pout~
CharNoArg   Ah, don't take it so hard.~
OthersNoArg $n pouts.~
End

#SOCIAL
Name        pray~
CharNoArg   You feel righteous, and maybe a little foolish.~
OthersNoArg $n begs and grovels to the powers that be.~
CharFound   You crawl in the dust before $M.~
OthersFound $n falls down and grovels in the dirt before $N.~
VictFound   $n kisses the dirt at your feet.~
CharAuto    Talk about narcissism ...~
OthersAuto  $n mumbles a prayer to $mself.~
End

#SOCIAL
Name        puke~
CharNoArg   You puke ... chunks everywhere!~
OthersNoArg $n pukes.~
CharFound   You puke on $M.~
OthersFound $n pukes on $N.~
VictFound   $n spews vomit and pukes all over your clothing!~
CharAuto    You puke on yourself.~
OthersAuto  $n pukes on $s clothes.~
End

#SOCIAL
Name        punch~
CharNoArg   Punch whom?~
CharFound   You punch $M playfully.~
OthersFound $n punches $N playfully.~
VictFound   $n punches you playfully.  OUCH!~
CharAuto    You punch yourself.  You deserve it.~
OthersAuto  $n punches $mself.  Why don't you join in?~
End

#SOCIAL
Name        purr~
CharNoArg   MMMMEEEEEEEEOOOOOOOOOWWWWWWWWWWWW.~
OthersNoArg $n purrs contentedly.~
CharFound   You purr contentedly in $S lap.~
OthersFound $n purrs contentedly in $N's lap.~
VictFound   $n purrs contentedly in your lap.~
CharAuto    You purr at yourself.~
OthersAuto  $n purrs at $mself.  Must be a cat thing.~
End

#SOCIAL
Name        raise~
CharNoArg   You raise your hand in response.~
OthersNoArg $n raises $s hand in response.~
CharFound   You raise your hand in response.~
OthersFound $n raises $s hand in response.~
VictFound   $n raises $s hand in response to you.~
CharAuto    You raise your hand in response.~
OthersAuto  $n raises $s hand in response.~
End

#SOCIAL
Name        razor~
CharNoArg   You rub a razor across your tongue~
End

#SOCIAL
Name        rofl~
CharNoArg   You roll on the floor laughing hysterically.~
OthersNoArg $n rolls on the floor laughing hysterically.~
CharFound   You laugh your head off at $S remark.~
OthersFound $n rolls on the floor laughing at $N's remark.~
VictFound   $n can't stop laughing at your remark.~
CharAuto    You roll on the floor and laugh at yourself.~
OthersAuto  $n laughs at $mself.  Join in the fun.~
End

#SOCIAL
Name        roll~
CharNoArg   You roll your eyes.~
OthersNoArg $n rolls $s eyes.~
CharFound   You roll your eyes at $M.~
OthersFound $n rolls $s eyes at $N.~
VictFound   $n rolls $s eyes at you.~
CharAuto    You roll your eyes at yourself.~
OthersAuto  $n rolls $s eyes at $mself.~
End

#SOCIAL
Name        rub~
CharNoArg   You rub yourself.  Perv!!!!~
OthersNoArg $n rubs $mself.  Pervert!~
CharFound   You rub up against $N.~
OthersFound $n rubs up against $N.~
VictFound   $n rubs up against you.~
CharAuto    You rub yourself.  Perhaps you should find a bathroom?~
OthersAuto  $n rubs $mself.  PERVERT!~
End

#SOCIAL
Name        ruffle~
CharNoArg   You've got to ruffle SOMEONE.~
CharFound   You ruffle $N's hair playfully.~
OthersFound $n ruffles $N's hair playfully.~
VictFound   $n ruffles your hair playfully.~
CharAuto    You ruffle your hair.~
OthersAuto  $n ruffles $s hair.~
End

#SOCIAL
Name        runaway~
CharNoArg   You scream 'RUN AWAY! RUN AWAY!'.~
OthersNoArg $n screams 'RUN AWAY! RUN AWAY!'.~
CharFound   You scream '$N, QUICK! RUN AWAY!'.~
OthersFound $n screams '$N, QUICK! RUN AWAY!'.~
VictFound   $n screams '$N, QUICK! RUN AWAY!'.~
CharAuto    You desperately look for somewhere to run to!~
OthersAuto  $n looks like $e's about to run away.~
End

#SOCIAL
Name        sad~
CharNoArg   You put on a glum expression.~
OthersNoArg $n looks particularly glum today.  *sniff*~
CharFound   You give $M your best glum expression.~
OthersFound $n looks at $N glumly.  *sniff*  Poor $n.~
VictFound   $n looks at you glumly.  *sniff*   Poor $n.~
CharAuto    You bow your head and twist your toe in the dirt glumly.~
OthersAuto  $n bows $s head and twists $s toe in the dirt glumly.~
End

#SOCIAL
Name        sage~
CharNoArg   You nod sagely.  Perhaps the Jedi have trained you well after all.~
OthersNoArg $n nods sagely.~
CharFound   You nod wisely at $M.~
OthersFound $n nods sagely at $N.~
VictFound   $n nods at you, seeming to know the wisdom of the Jedi.~
CharAuto    You nod sagely.~
OthersAuto  $n nods wisely to himself.  Yoda and Obi Wan must be in their head.~
End

#SOCIAL
Name        salute~
CharNoArg   You salute smartly.~
OthersNoArg $n salutes smartly.~
CharFound   You salute $M.~
OthersFound $n salutes $N.~
VictFound   $n salutes you.~
CharAuto    Huh?~
End

#SOCIAL
Name        scowl~
CharNoArg   You scowl angrily.~
OthersNoArg $n scowls angrily.~
CharFound   You scowl angrily at $M.~
OthersFound $n scowls angrily at $N.~
VictFound   $n scowls angrily at you.~
CharAuto    You scowl angrily at yourself.~
OthersAuto  $n scowls angrily at $mself.~
End

#SOCIAL
Name        scream~
CharNoArg   ARRRRRRRRRRGH!!!!!~
OthersNoArg $n screams loudly!~
CharFound   ARRRRRRRRRRGH!!!!!  Yes, it MUST have been $S fault!!!~
OthersFound $n screams loudly at $N.  Better leave before $n blames you, too!!!~
VictFound   $n screams at you!  That's not nice!  *sniff*~
CharAuto    You scream at yourself.  Yes, that's ONE way of relieving tension!~
OthersAuto  $n screams loudly at $mself!  Is there a full moon up?~
End

#SOCIAL
Name        shake~
CharNoArg   You shake your head.~
OthersNoArg $n shakes $s head.~
CharFound   You shake $S hand.~
OthersFound $n shakes $N's hand.~
VictFound   $n shakes your hand.~
CharAuto    You are shaken by yourself.~
OthersAuto  $n shakes and quivers like a bowl full of jelly.~
End

#SOCIAL
Name        shiver~
CharNoArg   Brrrrrrrrr.~
OthersNoArg $n shivers in fear, or is it pleasure?~
CharFound   You shiver at the thought of fighting $M.~
OthersFound $n shivers at the thought of fighting $N.~
VictFound   $n shivers at the suicidal thought of fighting you.~
CharAuto    You shiver to yourself?~
OthersAuto  $n scares $mself to shivers.~
End

#SOCIAL
Name        shrug~
CharNoArg   You shrug.~
OthersNoArg $n shrugs helplessly.~
CharFound   You shrug in response to $s question.~
OthersFound $n shrugs in response to $N's question.~
VictFound   $n shrugs in response to your question.~
CharAuto    You shrug to yourself.~
OthersAuto  $n shrugs to $mself.  What a strange person.~
End

#SOCIAL
Name        shudder~
CharNoArg   You shudder.~
End

#SOCIAL
Name        sigh~
CharNoArg   You sigh.~
OthersNoArg $n sighs softly.~
CharFound   You sigh as you think of $M.~
OthersFound $n sighs at the sight of $N.~
VictFound   $n sighs as $e thinks of you.  Touching, huh?~
CharAuto    You sigh at yourself.  You MUST be lonely.~
OthersAuto  $n sighs at $mself.  What a sorry sight.~
End

#SOCIAL
Name        sing~
CharNoArg   You raise your clear voice towards the sky.~
OthersNoArg $n has begun to sing.~
CharFound   You sing a ballad to $M.~
OthersFound $n sings a ballad to $N.~
VictFound   $n sings a ballad to you!  How sweet!~
CharAuto    You sing a little ditty to yourself.~
OthersAuto  $n sings a little ditty to $mself.~
End

#SOCIAL
Name        slap~
CharNoArg   Slap whom?~
OthersNoArg $n raises $s hand spastically as if to slap an unseen annoyance.~
CharFound   You rear back and slap $M with all your might.~
OthersFound $n rears back and slaps $N for $s stupidity.~
VictFound   $n rears back and slaps you cruelly for your stupidity.  OUCH!~
CharAuto    You slap yourself.  You deserve it.~
OthersAuto  $n slaps $mself.  Why don't you join in?~
End

#SOCIAL
Name        slime~
CharNoArg   You slime.~
OthersNoArg $n leaves a slime trail across the floor.~
CharFound   You slime $N.~
OthersFound $n slimes $N~
VictFound   $n slimes you!~
CharAuto    Wierdo!~
OthersAuto  $n slimes $mself the Wierdo!~
End

#SOCIAL
Name        slobber~
CharNoArg   You slobber all over the floor.~
OthersNoArg $n slobbers all over the floor.~
CharFound   You slobber all over $M.~
OthersFound $n slobbers all over $N.~
VictFound   $n slobbers all over you.~
CharAuto    You slobber all down your front.~
OthersAuto  $n slobbers all over $mself.~
End

#SOCIAL
Name        smack~
CharNoArg   You smack a fly out of the air in frustration.~
OthersNoArg $n tries to smack something out of the air.. he must be going nuts.~
CharFound   You smack $N rather hard.~
OthersFound $n smacks $N really hard.~
VictFound   $n smacks you really hard, mayebe you should get him back.~
CharAuto    You smack youself, whats wrong with you!~
OthersAuto  $n smacks himself, what a nut.~
End

#SOCIAL
Name        smile~
CharNoArg   You smile happily.~
OthersNoArg $n smiles happily.~
CharFound   You smile at $M.~
OthersFound $n beams a smile at $N.~
VictFound   $n smiles at you.~
CharAuto    You smile at yourself.~
OthersAuto  $n smiles at $mself.~
End

#SOCIAL
Name        smirk~
CharNoArg   You smirk.~
OthersNoArg $n smirks.~
CharFound   You smirk at $S saying.~
OthersFound $n smirks at $N's saying.~
VictFound   $n smirks at your saying.~
CharAuto    You smirk at yourself.  Okay ...~
OthersAuto  $n smirks at $s own 'wisdom'.~
End

#SOCIAL
Name        smooch~
CharNoArg   You are searching for someone to smooch.~
OthersNoArg $n is looking for someone to smooch.~
CharFound   You give $M a nice, wet smooch.~
OthersFound $n and $N are smooching in the corner.~
VictFound   $n smooches you passionately on the lips.~
CharAuto    You smooch yourself.~
OthersAuto  $n smooches $mself.  Yuck.~
End

#SOCIAL
Name        snap~
CharNoArg   PRONTO ! You snap your fingers.~
OthersNoArg $n snaps $s fingers.~
CharFound   You snap back at $M.~
OthersFound $n snaps back at $N.~
VictFound   $n snaps back at you!~
CharAuto    You snap yourself to attention.~
OthersAuto  $n snaps $mself to attention.~
End

#SOCIAL
Name        snarl~
CharNoArg   You grizzle your teeth and look mean.~
OthersNoArg $n snarls angrily.~
CharFound   You snarl at $M.~
OthersFound $n snarls at $N.~
VictFound   $n snarls at you, for some reason.~
CharAuto    You snarl at yourself.~
OthersAuto  $n snarls at $mself.~
End

#SOCIAL
Name        sneer~
CharNoArg   You sneer in contempt.~
OthersNoArg $n sneers in contempt.~
CharFound   You sneer at $M in contempt.~
OthersFound $n sneers at $N in contempt.~
VictFound   $n sneers at you in contempt.~
CharAuto    You sneer at yourself in contempt.~
OthersAuto  $n sneers at $mself in contempt.~
End

#SOCIAL
Name        sneeze~
CharNoArg   Gesundheit!~
OthersNoArg $n sneezes.~
End

#SOCIAL
Name        snicker~
CharNoArg   You snicker softly.~
OthersNoArg $n snickers softly.~
CharFound   You snicker with $M about your shared secret.~
OthersFound $n snickers with $N about their shared secret.~
VictFound   $n snickers with you about your shared secret.~
CharAuto    You snicker at your own evil thoughts.~
OthersAuto  $n snickers at $s own evil thoughts.~
End

#SOCIAL
Name        sniff~
CharNoArg   You sniff sadly. *SNIFF*~
OthersNoArg $n sniffs sadly.~
CharFound   You sniff sadly at the way $E is treating you.~
OthersFound $n sniffs sadly at the way $N is treating $m.~
VictFound   $n sniffs sadly at the way you are treating $m.~
CharAuto    You sniff sadly at your lost opportunities.~
OthersAuto  $n sniffs sadly at $mself.  Something MUST be bothering $m.~
End

#SOCIAL
Name        snore~
CharNoArg   Zzzzzzzzzzzzzzzzz.~
OthersNoArg $n snores loudly.~
End

#SOCIAL
Name        snort~
CharNoArg   You snort in disgust.~
OthersNoArg $n snorts in disgust.~
CharFound   You snort at $M in disgust.~
OthersFound $n snorts at $N in disgust.~
VictFound   $n snorts at you in disgust.~
CharAuto    You snort at yourself in disgust.~
OthersAuto  $n snorts at $mself in disgust.~
End

#SOCIAL
Name        snowball~
CharNoArg   Whom do you want to throw a snowball at?~
CharFound   You throw a snowball in $N's face.~
OthersFound $n throws a snowball at $N.~
VictFound   $n throws a snowball at you.~
CharAuto    You throw a snowball at yourself.~
OthersAuto  $n throws a snowball at $mself.~
End

#SOCIAL
Name        snuggle~
CharNoArg   Who?~
CharFound   you snuggle $M.~
OthersFound $n snuggles up to $N.~
VictFound   $n snuggles up to you.~
CharAuto    You snuggle up, getting ready to sleep.~
OthersAuto  $n snuggles up, getting ready to sleep.~
End

#SOCIAL
Name        spam~
CharNoArg   You spam yourself.  Are you nuts?~
OthersNoArg $n spams themselves into oblivion.~
CharFound   You spam $M to hell and back.~
OthersFound $n spams $N into oblivion.~
