#SKILL
Teachers     32009 410~
Minlevel     7
End

#SKILL
Name         cloak~
Type         Skill
Flags        0
Guild        7
Code         do_disguise
Dammsg       ~
Teachers     605 50~
Minlevel     35
End

#SKILL
Name         cutdoor~
Type         Skill
Flags        0
Guild        7
Code         spell_null
Dammsg       ~
Teachers     50~
Minlevel     20
End

#SKILL
Name         detrap~
Type         Skill
Flags        0
Minpos       6
Rounds       24
Guild        4
Code         do_detrap
Dammsg       ~
Wearoff      !Detrap!~
Teachers     32009~
Minlevel     32
End

#SKILL
Name         dig~
Type         Skill
Flags        0
Minpos       8
Rounds       20
Guild        4
Code         do_dig
Dammsg       ~
Teachers     6805 6819 206~
Minlevel     2
End

#SKILL
Name         disarm~
Type         Skill
Flags        0
Minpos       7
Rounds       24
Guild        0
Code         do_disarm
Dammsg       ~
Wearoff      !Disarm!~
Teachers     32012 32011 412 10509~
Minlevel     45
End

#SKILL
Name         disguise~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        4
Code         do_disguise
Dammsg       ~
Wearoff      !disguise!~
Teachers     32009~
Minlevel     70
End

#SKILL
Name         dodge~
Type         Skill
Flags        0
Minpos       7
Guild        0
Code         spell_null
Dammsg       ~
Wearoff      !Dodge!~
Teachers     32012 32011 412 10509~
Minlevel     50
End

#SKILL
Name         dominate~
Type         Skill
Flags        524288
Target       1
Minpos       8
Rounds       12
Guild        6
Code         spell_charm_person
Dammsg       ~
Misschar     &BYou fail.&R&W~
Teachers     32011 10504~
Minlevel     75
End

#SKILL
Name         doorbash~
Type         Skill
Flags        0
Minpos       8
Rounds       24
Guild        3
Code         do_bashdoor
Dammsg       bashdoor~
Wearoff      !Bash Door!~
Teachers     32050~
Minlevel     10
End

#SKILL
Name         dual wield~
Type         Skill
Flags        0
Minpos       8
Guild        0
Code         spell_null
Dammsg       ~
Wearoff      !Dual Wield!~
Teachers     32012 32011 412 10509~
Minlevel     27
End

#SKILL
Name         elite_guard~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        6
Code         do_elite_guard
Dammsg       ~
Wearoff      !!~
Teachers     32011 10504~
Minlevel     85
End

#SKILL
Name         enhanced damage~
Type         Skill
Flags        0
Minpos       7
Guild        0
Code         spell_null
Dammsg       ~
Wearoff      !Enhanced Damage!~
Teachers     32012 32011 412 10509~
Minlevel     10
End

#SKILL
Name         fake signal~
Type         Skill
Flags        0
Guild        2
Code         spell_null
Dammsg       ~
Teachers     32010 206~
Minlevel     105
End

#SKILL
Name         fifth attack~
Type         Skill
Flags        0
Minpos       7
Guild        0
Code         spell_null
Dammsg       ~
Wearoff      !Fifth Attack!~
Teachers     32012 32011 412 10509~
Minlevel     140
End

#SKILL
Name         first aid~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        5
Code         do_first_aid
Dammsg       ~
Wearoff      !First Aid!~
Teachers     10340 32006~
Minlevel     1
End

#SKILL
Name         focus strength~
Type         Skill
Flags        0
Target       3
Minpos       8
Rounds       20
Guild        3
Code         spell_smaug
Dammsg       ~
Wearoff      &cYour mind wanders from strengthening your body.&R&w~
Hitchar      A strong mind leads to a stronger body.~
Hitvict      &cA strong mind leads to a stronger body.&R&W~
Misschar     &RYou fail to focus your energy.&R&W~
Teachers     32050~
Affect       'l*10' 1 '2+(l/33)' 0
Minlevel     70
End

#SKILL
Name         fourth attack~
Type         Skill
Flags        0
Minpos       7
Guild        0
Code         spell_null
Dammsg       ~
Wearoff      !Fourth Attack!~
Teachers     32012 32011 412 10509~
Minlevel     115
End

#SKILL
Name         gather_intelligence~
Type         Skill
Flags        0
Minpos       8
Rounds       40
Guild        6
Code         do_gather_intelligence
Dammsg       ~
Wearoff      !!~
Difficulty   4
Teachers     32011 10504~
Minlevel     100
End

#SKILL
Name         gouge~
Type         Skill
Flags        0
Minpos       7
Rounds       10
Guild        0
Code         do_gouge
Dammsg       gouge~
Wearoff      !Gouge!~
Teachers     32012 32011 412 10509~
Minlevel     30
End

#SKILL
Name         grenades~
Type         Skill
Flags        0
Minpos       5
Guild        0
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     32012 32011 412 10509~
Minlevel     61
End

#SKILL
Name         grip~
Type         Skill
Flags        0
Minpos       7
Guild        0
Code         spell_null
Dammsg       ~
Wearoff      !Grip!~
Teachers     32012 32011 412 10509~
Minlevel     50
End

#SKILL
Name         heightened accuracy~
Type         Skill
Flags        0
Target       3
Minpos       8
Rounds       20
Guild        3
Code         spell_smaug
Dammsg       ~
Wearoff      &cYou lose your focus on your opponent.&R&w~
Hitchar      You focus on your ability to hit your oponent.~
Hitvict      &cYou focus on your ability to hit your opponent.&R&W~
Misschar     &RYou fail to focus your skills.&R&W~
Teachers     32050~
Affect       'l*10' 18 '2+(l/33)' 0
Minlevel     85
End

#SKILL
Name         hijack~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        4
Code         do_hijack
Dammsg       ~
Wearoff      !Hijack!~
Teachers     32009~
Minlevel     95
End

#SKILL
Name         hitall~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        0
Code         do_hitall
Dammsg       hit~
Wearoff      !HitAll!~
Teachers     32012 32011 412 10509~
Minlevel     87
End

#SKILL
Name         inner strength~
Type         Skill
Flags        0
Target       3
Minpos       8
Rounds       20
Guild        3
Code         spell_smaug
Dammsg       ~
Wearoff      &cYou soften against all pain.&R&w~
Hitchar      You harden yourself against pain.~
Hitvict      &cYou harden yourself against all pain.&R&W~
Misschar     &RYou fail to focus your energy.&R&W~
Teachers     32050~
Affect       'l*10' 5 '1+(l/50)' 0
Affect       'l*10' 27 '32' 0
Affect       'l*10' 27 '8192' 0
Affect       'l*10' 27 '2097152' 0
Affect       'l*10' 27 '8' 0
Minlevel     80
End

#SKILL
Name         jail~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        6
Code         do_jail
Dammsg       ~
Wearoff      !!~
Teachers     408 32011 10504~
Minlevel     25
End

#SKILL
Name         jumpvector~
Type         Skill
Flags        0
Guild        1
Code         do_jumpvector
Dammsg       ~
Teachers     32007 32008 32040~
Minlevel     80
End

#SKILL
Name         kick~
Type         Skill
Flags        0
Target       1
Minpos       7
Rounds       8
Guild        0
Code         do_kick
Dammsg       kick~
Wearoff      !Kick!~
Teachers     32012 32011 412 10509~
Minlevel     6
End

#SKILL
Name         lift~
Type         Skill
Flags        0
Minpos       8
Rounds       24
Guild        4
Code         do_steal
Dammsg       ~
Wearoff      !Steal!~
Teachers     32009~
Minlevel     20
End

#SKILL
Name         lightsaber crafting~
Type         Skill
Flags        0
Minpos       5
Guild        7
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     50 605~
Minlevel     25
End

#SKILL
Name         limber~
Type         Skill
Flags        0
Target       3
Minpos       8
Rounds       20
Guild        3
Code         spell_smaug
Dammsg       ~
Wearoff      &cYour muscles stiffen as your efforts to relax them fade.&R&w~
Hitchar      You relax your muscles becoming limber and agile.~
Hitvict      &cYou relax your muscles becoming more limber and agile.&R&W~
Misschar     &RYou can't become any more limber.&R&W~
Teachers     32050~
Affect       'l*10' 2 '2+(l/33)' 0
Minlevel     90
End

#SKILL
Name         makearmor~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makearmor
Dammsg       ~
Wearoff      !done!~
Teachers     32010 206~
Minlevel     58
End

#SKILL
Name         makeblade~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makeblade
Dammsg       ~
Wearoff      !done!~
Teachers     32010 206~
Minlevel     40
End

#SKILL
Name         makeblaster~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makeblaster
Dammsg       ~
Wearoff      !done!~
Teachers     32010 206~
Minlevel     95
End

#SKILL
Name         makebowcaster~
Type         Skill
Flags        134217728
Minpos       5
Guild        2
Code         do_makebowcaster
Dammsg       ~
Minlevel     40
End

#SKILL
Name         makecomlink~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makecomlink
Dammsg       ~
Wearoff      !done!~
Teachers     32010 206~
Minlevel     5
End

#SKILL
Name         makecontainer~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makecontainer
Dammsg       ~
Wearoff      !done!~
Teachers     10340 32010 206~
Minlevel     1
End

#SKILL
Name         makeglowrod~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makeglowrod
Dammsg       ~
Wearoff      !done!~
Teachers     32010 206~
Minlevel     10
End

#SKILL
Name         makegrenade~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makegrenade
Dammsg       ~
Wearoff      !done!~
Teachers     32010 206~
Minlevel     95
End

#SKILL
Name         makejewelry~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makejewelry
Dammsg       ~
Wearoff      !done!~
Teachers     32010 206~
Minlevel     60
End

#SKILL
Name         makelandmine~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makelandmine
Dammsg       ~
Wearoff      !done!~
Teachers     32010 206~
Minlevel     80
End

#SKILL
Name         makeshield~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makeshield
Dammsg       ~
Wearoff      !done!~
Teachers     32010 206~
Minlevel     70
End

#SKILL
Name         mass_propaganda~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        5
Code         do_mass_propaganda
Dammsg       ~
Wearoff      !!~
Teachers     10504~
Minlevel     80
End

#SKILL
Name         meditate~
Type         Skill
Flags        12582912
Target       3
Minpos       5
Rounds       25
Guild        7
Code         spell_smaug
Dammsg       ~
Hitvict      You meditate peacefully, tuning yourself to the Force.~
Missvict     You spend several minutes in deep concentration, but fail to find the Force.~
Teachers     50 3199~
Affect       '' 12 'l' 0
Minlevel     1
End

#SKILL
Name         midships~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     32007 32008 32040~
Minlevel     30
End

#SKILL
Name         mine~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        0
Code         do_mine
Dammsg       ~
Wearoff      !mine!~
Teachers     32012 32011 412 10509~
Minlevel     90
End

#SKILL
Name         mount~
Type         Skill
Flags        0
Minpos       8
Rounds       10
Guild        0
Code         do_mount
Dammsg       ~
Wearoff      !Search!~
Teachers     412 10509~
Minlevel     7
End

#SKILL
Name         navigation~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     10340 32007 32008 32040~
Minlevel     1
End

#SKILL
Name         parry~
Type         Skill
Flags        0
Minpos       7
Guild        7
Code         spell_null
Dammsg       ~
Wearoff      !Parry!~
Teachers     50 605~
Minlevel     25
End

#SKILL
Name         peek~
Type         Skill
Flags        0
Minpos       8
Guild        4
Code         spell_null
Dammsg       ~
Wearoff      !Peek!~
Teachers     32009 410~
Minlevel     20
End

#SKILL
Name         pick lock~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        4
Code         do_pick
Dammsg       ~
Wearoff      !Pick!~
Teachers     32009~
Minlevel     55
End

#SKILL
Name         pick ship lock~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        4
Code         do_pickshiplock
Dammsg       ~
Wearoff      !Pickshiplock!~
Teachers     32009~
Minlevel     90
End

#SKILL
Name         poison weapon~
Type         Skill
Flags        0
Target       4
Minpos       8
Rounds       12
Guild        3
Code         do_poison_weapon
Dammsg       poisonous concoction~
Wearoff      !Poison Weapon!~
Teachers     32050~
Minlevel     30
End

#SKILL
Name         post guard~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        6
Code         do_postguard
Dammsg       ~
Wearoff      !post guard!~
Teachers     32011 10504~
Minlevel     35
End

#SKILL
Name         propaganda~
Type         Skill
Flags        0
Minpos       8
Rounds       4
Guild        5
Code         do_propaganda
Dammsg       ~
Wearoff      !!~
Minlevel     50
End

#SKILL
Name         punch~
Type         Skill
Flags        0
Target       1
Minpos       7
Rounds       8
Guild        0
Code         do_punch
Dammsg       punch~
Wearoff      !Punch!~
Teachers     32012 32011 412 10509~
Minlevel     40
End

#SKILL
Name         reinforcements~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        6
Code         do_reinforcements
Dammsg       ~
Wearoff      !reinforcements!~
Teachers     32011 10504~
Minlevel     60
End

#SKILL
Name         rescue~
Type         Skill
Flags        0
Minpos       7
Rounds       12
Guild        0
Code         do_rescue
Dammsg       ~
Wearoff      !Rescue!~
Teachers     32012 32011 412 10509~
Minlevel     8
End

#SKILL
Name         sabotage~
Type         Skill
Flags        0
Guild        2
Code         do_sabotage
Dammsg       ~
Teachers     10340 32007 32008 32040~
Minlevel     120
End

#SKILL
Name         scan~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        0
Code         do_scan
Dammsg       ~
Wearoff      !Scan!~
Teachers     10340 32012 320 10509~
Minlevel     1
End

#SKILL
Name         scribe~
Type         Skill
Flags        0
Target       4
Minpos       8
Rounds       12
Code         do_scribe
Dammsg       ~
Wearoff      !Scribe!~
Minlevel     101
End

#SKILL
Name         search~
Type         Skill
Flags        0
Minpos       8
Rounds       20
Guild        4
Code         do_search
Dammsg       ~
Wearoff      !Search!~
Teachers     32009 410~
Minlevel     3
End

#SKILL
Name         second attack~
Type         Skill
Flags        0
Minpos       7
Guild        0
Code         spell_null
Dammsg       ~
Wearoff      !Second Attack!~
Teachers     32012 32011 412 10509~
Minlevel     45
End

#SKILL
Name         seduce~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        5
Code         do_seduce
Dammsg       ~
Wearoff      !!~
Teachers     10504~
Minlevel     65
End

#SKILL
Name         see masking~
Type         Skill
Flags        0
Target       3
Minpos       5
Rounds       20
Guild        3
Code         spell_smaug
Dammsg       ~
Wearoff      &cYour focus to see the unseen relaxes.&R&w~
Hitchar      You focus your senses in an effort to detect the unseen.~
Hitvict      &cYou focus your senses in an effort to detect the unseen.&R&W~
Misschar     &RYou fail to focus your mind.&R&W~
Teachers     32050~
Affect       'l*5' 26 'detect invis' 8
Minlevel     60
End

#SKILL
Name         ship docking~
Type         Skill
Flags        0
Guild        1
Code         spell_null
Dammsg       ~
Teachers     32007 32008 32040~
Minlevel     30
End

#SKILL
Name         ship maintenance~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     32010 206~
Minlevel     25
End

#SKILL
Name         ship systems~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     10340 32007 32008 32040~
Minlevel     1
End

#SKILL
Name         skin~
Type         Skill
Flags        0
Minpos       5
Rounds       5
Guild        3
Code         do_skin
Dammsg       ~
Teachers     328~
Minlevel     1
End

#SKILL
Name         slicing~
Type         Skill
Flags        134217728
Rounds       3
Guild        7
Code         spell_null
Dammsg       ~
Teachers     32010 206~
Minlevel     105
End

#SKILL
Name         smalltalk~
Type         Skill
Flags        0
Minpos       8
Rounds       4
Guild        5
Code         do_smalltalk
Dammsg       ~
Wearoff      !!~
Minlevel     10
End

#SKILL
Name         sneak~
Type         Skill
Flags        0
Target       3
Minpos       8
Rounds       1
Guild        4
Code         spell_smaug
Dammsg       ~
Hitvict      You attempt to move silently.~
Misschar     You attempt to move silently.~
Teachers     32009 410~
Affect       'l*23' 26 'sneak' 32768
Minlevel     5
End

#SKILL
Name         snipe~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        0
Code         do_snipe
Dammsg       ~
Wearoff      !snipe!~
Teachers     32012 32011 412 10509~
Minlevel     2
End

#SKILL
Name         space combat 1~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     32007 32008 32040~
Minlevel     25
End

#SKILL
Name         space combat 2~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     32007 32008 32040~
Minlevel     50
End

#SKILL
Name         space combat 3~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     32007 32008 32040~
Minlevel     75
End

#SKILL
Name         special_forces~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        6
Code         do_special_forces
Dammsg       ~
Wearoff      !!~
Teachers     32011 10504~
Minlevel     95
End

#SKILL
Name         speeder combat~
Type         Skill
Flags        0
Guild        1
Code         spell_null
Dammsg       ~
Teachers     32007 32008 32040~
Minlevel     75
End

#SKILL
Name         speeders~
Type         Skill
Flags        0
Guild        1
Code         spell_null
Dammsg       ~
Teachers     32007 32008 32040~
Minlevel     30
End

#SKILL
Name         spice refining~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     32029~
Minlevel     50
End

#SKILL
Name         starfighters~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     10340 32007 32008 32040~
Minlevel     1
End

#SKILL
Name         stealth~
Type         Skill
Flags        0
Target       3
Minpos       5
Rounds       12
Guild        4
Code         do_hide
Dammsg       ~
Wearoff      You are no longer hidden.~
Hitvict      You attempt to hide.~
Misschar     You attempt to hide.~
Teachers     32009 410~
Affect       'l*23' 26 'hide' 0
Minlevel     50
End

#SKILL
Name         study~
Type         Skill
Flags        0
Target       4
Rounds       12
Guild        5
Code         do_study
Dammsg       ~
Teachers     10340 32006~
Minlevel     0
End

#SKILL
Name         stun~
Type         Skill
Flags        4
Target       1
Minpos       7
Rounds       8
Code         do_punch
Dammsg       stun~
Wearoff      You regain consciousness.~
Teachers     32012 32011 412~
Minlevel     105
End

#SKILL
Name         third attack~
Type         Skill
Flags        0
Minpos       7
Guild        0
Code         spell_null
Dammsg       ~
Wearoff      !Third Attack!~
Teachers     32012 32011 412 10509~
Minlevel     95
End

#SKILL
Name         throw~
Type         Skill
Flags        0
Minpos       6
Rounds       3
Guild        0
Code         do_throw
Dammsg       ~
Wearoff      !throw!~
Teachers     32012 32011 412 10509~
Minlevel     5
End

#SKILL
Name         torture~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        6
Code         do_torture
Dammsg       ~
Wearoff      !torture!~
Teachers     32029 10504~
Minlevel     85
End

#SKILL
Name         track~
Type         Skill
Flags        0
Minpos       8
Rounds       14
Guild        3
Code         do_track
Dammsg       ~
Wearoff      !Track!~
Teachers     32050~
Minlevel     3
End

#SKILL
Name         tractor beams~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     32007 32008 32040~
Minlevel     35
End

#SKILL
Name         trance~
Type         Skill
Flags        12582912
Target       3
Minpos       5
Rounds       32
Guild        7
Code         spell_smaug
Dammsg       ~
Wearoff      !TRANCE!~
Hitvict      You enter a peaceful trance, tuning yourself to the Force.~
Missvict     You spend several minutes in a deep trance, but fail to find the Force.~
Teachers     50 605~
Affect       '' 12 'l*2' 0
Minlevel     60
End

#SKILL
Name         weapon systems~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     32007 32008 32040~
Minlevel     2
End

#SKILL
Name         blasters~
Type         Weapon
Flags        0
Minpos       7
Guild        0
Code         spell_null
Dammsg       ~
Wearoff      !Blasters!~
Teachers     32012 32011 412 10509~
Minlevel     2
End

#SKILL
Name         bludgeons~
Type         Weapon
Flags        0
Minpos       7
Code         spell_null
Dammsg       ~
Wearoff      !Bludgeons!~
Minlevel     101
End

#SKILL
Name         bowcasters~
Type         Weapon
Flags        0
Minpos       7
Guild        0
Code         spell_null
Dammsg       ~
Teachers     32012 32011 412 10509~
Minlevel     4
End

#SKILL
Name         flexible arms~
Type         Weapon
Flags        0
Minpos       7
Code         spell_null
Dammsg       ~
Wearoff      !Flexible Arms!~
Minlevel     101
End

#SKILL
Name         force pikes~
Type         Weapon
Flags        0
Guild        0
Code         spell_null
Dammsg       ~
Teachers     32012 32011 412 10509~
Minlevel     3
End

#SKILL
Name         lightsabers~
Type         Weapon
Flags        0
Minpos       7
Guild        7
Code         spell_null
Dammsg       ~
Wearoff      !Lightsabers!~
Teachers     50 605~
Minlevel     2
End

#SKILL
Name         talonous arms~
Type         Weapon
Flags        0
Minpos       7
Code         spell_null
Dammsg       ~
Wearoff      !Talonous Arms!~
Minlevel     101
End

#SKILL
Name         vibro-blades~
Type         Weapon
Flags        0
Minpos       7
Guild        0
Code         spell_null
Dammsg       ~
Wearoff      !Vibro-Blades!~
Teachers     10340 32012 32011 412 10509~
Minlevel     1
End

#SKILL
Name         adarian~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !Adarian!~
Minlevel     1
End

#SKILL
Name         barabel~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Minlevel     0
End

#SKILL
Name         binary~
Type         Tongue
Flags        0
Code         spell_smaug
Dammsg       ~
Minlevel     0
End

#SKILL
Name         bothan~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Minlevel     0
End

#SKILL
Name         chadra-fan~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !!~
Minlevel     1
End

#SKILL
Name         common~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !Common!~
Minlevel     1
End

#SKILL
Name         coynite~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Minlevel     0
End

#SKILL
Name         defel~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !!~
Minlevel     1
End

#SKILL
Name         devaronian~
Type         Tongue
Flags        0
Code         spell_smaug
Dammsg       ~
Minlevel     0
End

#SKILL
Name         duros~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Minlevel     0
End

#SKILL
Name         ewok~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !!~
Minlevel     1
End

#SKILL
Name         falleen~
Type         Tongue
Flags        0
Code         spell_smaug
Dammsg       ~
Minlevel     0
End

#SKILL
Name         firrerreo~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Minlevel     0
End

#SKILL
Name         gamorrean~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !Gamorrean!~
Minlevel     1
End

#SKILL
Name         gand~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Minlevel     0
End

#SKILL
Name         gotal~
Type         Tongue
Flags        0
Code         spell_smaug
Dammsg       ~
Minlevel     0
End

#SKILL
Name         hutt~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !Hutt!~
Minlevel     1
End

#SKILL
Name         ithorian~
Type         Tongue
Flags        0
Code         spell_smaug
Dammsg       ~
Minlevel     0
End

#SKILL
Name         jawa~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !Jawa!~
Minlevel     1
End

#SKILL
Name         kubaz~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Minlevel     0
End

#SKILL
Name         mon calamari~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !Mon Calamari!~
Minlevel     1
End

#SKILL
Name         quarren~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !!~
Minlevel     1
End

#SKILL
Name         rodian~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !Rodian!~
Minlevel     1
End

#SKILL
Name         shistavanen~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !Noghri!~
Minlevel     1
End

#SKILL
Name         sullustan~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !!~
Minlevel     1
End

#SKILL
Name         togorian~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Minlevel     0
End

#SKILL
Name         trandoshan~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !!~
Minlevel     1
End

#SKILL
Name         twilek~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !Dwarven!~
Minlevel     1
End

#SKILL
Name         verpine~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !!~
Minlevel     1
End

#SKILL
Name         wookiee~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !Wookiee!~
Minlevel     1
End

#SKILL
Name         yevethan~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Minlevel     0
End

#END
